query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
amPh_38_00066	321846.PS417_10225	1.75E-117	337	"COG3179@1|root,COG3179@2|Bacteria,1RM24@1224|Proteobacteria,1SYX6@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	"Pyocin R, lytic enzyme"	-	-	-	ko:K03791	-	-	-	-	ko00000	-	GH19	-	Glyco_hydro_19
amPh_38_00067	216595.PFLU_2897	1.23E-72	223	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,1RUAN@1236|Gammaproteobacteria,1YQHS@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
amPh_38_00069	1221522.B723_10705	9.82E-17	77.4	"2B1ZP@1|root,31UG8@2|Bacteria,1QSBA@1224|Proteobacteria,1RVQK@1236|Gammaproteobacteria,1YU9A@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_38_00070	1395516.PMO01_17155	1.34E-274	752	"COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,1RMJ1@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	"Arm-DNA-bind_3,Phage_int_SAM_3,Phage_integrase"
amPh_39_00001	321846.PS417_05680	0	1656	"COG0249@1|root,COG0249@2|Bacteria,1MUGX@1224|Proteobacteria,1RNW3@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	that it carries out the mismatch recognition step. This protein has a weak ATPase activity	mutS	"GO:0000018,GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003690,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0008301,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019219,GO:0019222,GO:0030554,GO:0030983,GO:0031323,GO:0032136,GO:0032300,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033554,GO:0034641,GO:0035639,GO:0036094,GO:0042623,GO:0042802,GO:0043167,GO:0043168,GO:0043170,GO:0043531,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051052,GO:0051171,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363,GO:1990391"	-	ko:K03555	"ko03430,map03430"	-	-	-	"ko00000,ko00001,ko03400"	-	-	"iECW_1372.ECW_m2935,iWFL_1372.ECW_m2935"	"MutS_I,MutS_II,MutS_III,MutS_IV,MutS_V"
amPh_39_00002	1415630.U771_07010	1.44E-174	486	"COG1974@1|root,COG2932@1|root,COG1974@2|Bacteria,COG2932@2|Bacteria,1PIRG@1224|Proteobacteria,1S499@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	K	transcriptional regulator	prtR_1	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
amPh_39_00003	216595.PFLU_1169	1.59E-76	228	"2B171@1|root,31TMC@2|Bacteria,1QRCC@1224|Proteobacteria,1RUAI@1236|Gammaproteobacteria,1YQGW@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	"Pyocin R2, holin"	hol	-	-	-	-	-	-	-	-	-	-	-	Phage_holin_3_5
amPh_39_00004	690597.JH730961_gene4425	2.91E-88	262	"2B1I8@1|root,31TZB@2|Bacteria,1QRSX@1224|Proteobacteria,1RUXK@1236|Gammaproteobacteria,1YSJ8@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00005	321846.PS417_05715	1.02E-131	375	"COG4540@1|root,COG4540@2|Bacteria"	2|Bacteria	L	Baseplate assembly protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
amPh_39_00006	216595.PFLU_1172	3.14E-72	217	"2EN4J@1|root,33FSM@2|Bacteria,1NGSR@1224|Proteobacteria,1SJB4@1236|Gammaproteobacteria,1YTRN@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	phage baseplate assembly protein	-	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	-
amPh_39_00007	216595.PFLU_1173	1.82E-227	627	"COG3948@1|root,COG3948@2|Bacteria,1RIMI@1224|Proteobacteria,1S8MK@1236|Gammaproteobacteria,1YSBR@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Baseplate J-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
amPh_39_00008	216595.PFLU_1174	5.49E-123	353	"COG4385@1|root,COG4385@2|Bacteria,1NPRR@1224|Proteobacteria,1SIDS@1236|Gammaproteobacteria,1YQJD@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
amPh_39_00009	216595.PFLU_1175	5.51E-174	511	"COG4675@1|root,COG5301@1|root,COG4675@2|Bacteria,COG5301@2|Bacteria,1MWNN@1224|Proteobacteria"	1224|Proteobacteria	M	tail fiber protein	-	-	-	-	-	-	-	-	-	-	-	-	"Collar,DUF3751,Phage_fiber_2"
amPh_39_00010	1395516.PMO01_05460	6.16E-10	62.4	"COG0286@1|root,COG0286@2|Bacteria,1PQ91@1224|Proteobacteria,1SIDC@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	V	site-specific DNA-methyltransferase (adenine-specific) activity	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00011	1282356.H045_02770	4.36E-28	101	"2B1YA@1|root,31UEN@2|Bacteria,1QS9F@1224|Proteobacteria,1RVN9@1236|Gammaproteobacteria,1YU6K@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00012	1415630.U771_07065	5.62E-274	750	"COG3497@1|root,COG3497@2|Bacteria,1RCA9@1224|Proteobacteria,1S2Z0@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	tail sheath protein	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	-
amPh_39_00013	690597.JH730961_gene4432	8.44E-107	309	"COG3498@1|root,COG3498@2|Bacteria,1QRJV@1224|Proteobacteria,1RUKC@1236|Gammaproteobacteria,1YR67@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Phage tail tube protein FII	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
amPh_39_00014	216595.PFLU_1180	1.03E-120	346	"2EVB8@1|root,33NRU@2|Bacteria,1NKIM@1224|Proteobacteria,1SJEV@1236|Gammaproteobacteria,1YR62@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
amPh_39_00015	1282356.H045_02790	1.09E-19	79.3	"2BJ29@1|root,32DAX@2|Bacteria,1QSDG@1224|Proteobacteria,1RVSY@1236|Gammaproteobacteria,1YUCF@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00016	1282356.H045_02795	1.28E-173	511	"2BR4T@1|root,32K2T@2|Bacteria,1Q9DQ@1224|Proteobacteria,1RV0V@1236|Gammaproteobacteria,1YSY4@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00017	1415630.U771_07090	8.72E-78	232	"COG3499@1|root,COG3499@2|Bacteria,1NM1A@1224|Proteobacteria,1SIM2@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
amPh_39_00018	1282356.H045_02805	3.66E-37	125	"COG5004@1|root,COG5004@2|Bacteria,1QS9J@1224|Proteobacteria,1RVNE@1236|Gammaproteobacteria,1YU6T@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Phage Tail Protein X	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
amPh_39_00019	690597.JH730961_gene4438	1.15E-217	603	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,1RMKC@1236|Gammaproteobacteria,1YRF5@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
amPh_39_00020	1282356.H045_02815	5.04E-102	297	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,1S9RW@1236|Gammaproteobacteria,1YMB9@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	"pyocin R, lytic enzyme"	-	-	-	ko:K03791	-	-	-	-	ko00000	-	GH19	-	Glyco_hydro_19
amPh_39_00021	216595.PFLU_1187	8.17E-77	233	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,1RUAN@1236|Gammaproteobacteria,1YQHS@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
amPh_39_00022	216595.PFLU_1188	7.56E-109	314	"COG1546@1|root,COG1546@2|Bacteria,1RH2Y@1224|Proteobacteria,1S5WH@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	J	Belongs to the CinA family	ygaD	"GO:0003674,GO:0003824,GO:0016787,GO:0016810,GO:0016811,GO:0019159"	3.5.1.42	ko:K03743	"ko00760,map00760"	-	R02322	RC00100	"ko00000,ko00001,ko01000"	-	-	-	CinA
amPh_39_00023	321846.PS417_05815	3.77E-247	679	"COG0468@1|root,COG0468@2|Bacteria,1MU3C@1224|Proteobacteria,1RMHP@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	"Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage"	recA	"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464"	-	ko:K03553	"ko03440,map03440"	M00729	-	-	"ko00000,ko00001,ko00002,ko03400"	-	-	-	RecA
amPh_39_00024	216595.PFLU_1190	4.85E-102	296	"COG2137@1|root,COG2137@2|Bacteria,1N6P6@1224|Proteobacteria,1SCMF@1236|Gammaproteobacteria,1YQ7T@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Modulates RecA activity	recX	"GO:0003674,GO:0005488,GO:0005515,GO:0006282,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0019219,GO:0019222,GO:0019899,GO:0030234,GO:0031323,GO:0031668,GO:0033554,GO:0043086,GO:0044092,GO:0048583,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051052,GO:0051171,GO:0051716,GO:0060255,GO:0065007,GO:0065009,GO:0071496,GO:0080090,GO:0080134,GO:0080135,GO:0098772,GO:2001020"	-	ko:K03565	-	-	-	-	"ko00000,ko03400"	-	-	-	RecX
amPh_39_00025	216595.PFLU_1191	8.19E-267	730	"COG1611@1|root,COG1611@2|Bacteria,1MU6N@1224|Proteobacteria,1S1C4@1236|Gammaproteobacteria,1YUKP@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Possible lysine decarboxylase	-	-	3.2.2.10	ko:K06966	"ko00230,ko00240,map00230,map00240"	-	"R00182,R00510"	"RC00063,RC00318"	"ko00000,ko00001,ko01000"	-	-	-	Lysine_decarbox
amPh_39_00026	216595.PFLU_1192	1.19E-90	266	"2F3BT@1|root,32CPW@2|Bacteria,1QRD8@1224|Proteobacteria,1RUBZ@1236|Gammaproteobacteria,1YQMJ@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Putative quorum-sensing-regulated virulence factor	-	-	-	-	-	-	-	-	-	-	-	-	QSregVF
amPh_39_00027	216595.PFLU_1193	8.68E-169	471	"COG3148@1|root,COG3148@2|Bacteria,1N8XY@1224|Proteobacteria,1RS6H@1236|Gammaproteobacteria,1YMN9@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	DTW	yfiP	-	-	ko:K05812	-	-	-	-	ko00000	-	-	-	DTW
amPh_39_00028	321846.PS417_05840	8.65E-144	406	"COG2197@1|root,COG2197@2|Bacteria,1P4TD@1224|Proteobacteria,1RU35@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	K	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	tcsR	-	-	-	-	-	-	-	-	-	-	-	"GerE,Response_reg"
amPh_39_00029	216595.PFLU_1196	3.25E-72	218	"COG0818@1|root,COG0818@2|Bacteria,1MZ3Q@1224|Proteobacteria,1S92I@1236|Gammaproteobacteria,1YQHH@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	M	Recycling of diacylglycerol produced during the turnover of membrane phospholipid	dgkA	-	2.7.1.107	ko:K00901	"ko00561,ko00564,ko01100,ko01110,ko04070,ko04072,ko05231,map00561,map00564,map01100,map01110,map04070,map04072,map05231"	-	R02240	"RC00002,RC00017"	"ko00000,ko00001,ko01000"	-	-	-	DAGK_prokar
amPh_39_00030	1124983.PFLCHA0_c12750	1.94E-221	612	"COG0583@1|root,COG0583@2|Bacteria,1MWVU@1224|Proteobacteria,1S5GP@1236|Gammaproteobacteria,1YP6W@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	K	Transcriptional regulator	IV02_28000	-	-	-	-	-	-	-	-	-	-	-	"HTH_1,LysR_substrate"
amPh_39_00031	1042209.HK44_027765	4.02E-193	535	"COG1018@1|root,COG1018@2|Bacteria,1MW37@1224|Proteobacteria,1RR95@1236|Gammaproteobacteria,1YP44@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	C	Ferredoxin-NADP reductase	fpr	-	"1.18.1.2,1.19.1.1"	ko:K00528	-	-	R10159	-	"ko00000,ko01000"	-	-	-	"FAD_binding_6,NAD_binding_1"
amPh_39_00032	321846.PS417_05860	6.38E-167	466	"COG1720@1|root,COG1720@2|Bacteria,1MUF0@1224|Proteobacteria,1RPCX@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	P	PFAM Uncharacterised protein family UPF0066	yaeB	"GO:0000049,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016426,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0089715,GO:0090304,GO:0097159,GO:0140098,GO:0140101,GO:1901360,GO:1901363"	-	-	-	-	-	-	-	-	-	-	UPF0066
amPh_39_00033	321846.PS417_05865	5.49E-107	308	"COG4807@1|root,COG4807@2|Bacteria,1RD33@1224|Proteobacteria,1S2XV@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF1456
amPh_39_00034	1415630.U771_07180	1.05E-163	458	"COG1187@1|root,COG1187@2|Bacteria,1REW2@1224|Proteobacteria,1S6WY@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	J	Belongs to the pseudouridine synthase RsuA family	rsuA1	-	5.4.99.21	ko:K06182	-	-	-	-	"ko00000,ko01000,ko03009"	-	-	-	S4
amPh_39_00035	321846.PS417_05875	7.45E-111	318	"COG0454@1|root,COG0456@2|Bacteria,1RI35@1224|Proteobacteria,1S66W@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	K	Acetyltransferase	yjaB	-	-	ko:K03827	-	-	-	-	"ko00000,ko01000"	-	-	-	Acetyltransf_10
amPh_39_00036	1282356.H045_02895	0	890	"COG0621@1|root,COG0621@2|Bacteria,1MU7N@1224|Proteobacteria,1RN46@1236|Gammaproteobacteria,1YMP3@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	J	Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12	rimO	"GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016782,GO:0018193,GO:0018197,GO:0018198,GO:0018339,GO:0019538,GO:0035596,GO:0035599,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0048037,GO:0050497,GO:0051536,GO:0051539,GO:0051540,GO:0071704,GO:1901564"	2.8.4.4	ko:K14441	-	-	R10652	"RC00003,RC03217"	"ko00000,ko01000,ko03009"	-	-	-	"Radical_SAM,TRAM,UPF0004"
amPh_39_00038	223283.PSPTO_4018	8.52E-276	767	"COG1961@1|root,COG1961@2|Bacteria,1N6DV@1224|Proteobacteria,1RYWS@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	"COG1961 Site-specific recombinases, DNA invertase Pin homologs"	ybcK	-	-	-	-	-	-	-	-	-	-	-	"Recombinase,Resolvase,Zn_ribbon_recom"
amPh_39_00042	1215092.PA6_014_00600	3.49E-22	89.7	"297BK@1|root,2ZUJ7@2|Bacteria,1P47R@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00043	223283.PSPTO_4010	2.68E-140	399	"COG1974@1|root,COG1974@2|Bacteria,1QC0U@1224|Proteobacteria,1RYY2@1236|Gammaproteobacteria,1Z9XE@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
amPh_39_00044	223283.PSPTO_4009	3.91E-28	103	"2EN86@1|root,33FVZ@2|Bacteria,1NGKU@1224|Proteobacteria,1SI28@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Cro	-	-	-	-	-	-	-	-	-	-	-	-	Cro
amPh_39_00045	1523503.JPMY01000012_gene3218	5.75E-68	213	"2C89T@1|root,33JMQ@2|Bacteria,1NJRM@1224|Proteobacteria,1SU7Y@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00047	69328.PVLB_24065	3.90E-37	126	"2BGNY@1|root,3341G@2|Bacteria,1N8CU@1224|Proteobacteria,1SEMW@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
amPh_39_00048	1211112.ALJC01000006_gene42	2.55E-173	486	"COG5518@1|root,COG5518@2|Bacteria,1QVFE@1224|Proteobacteria,1T2DE@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
amPh_39_00049	1470593.BW43_03065	0	1229	"COG4373@1|root,COG4373@2|Bacteria,1MXYV@1224|Proteobacteria,1RMCC@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	"Terminase, ATPase subunit"	P	-	-	-	-	-	-	-	-	-	-	-	"Terminase_5,Terminase_6,Terminase_6C"
amPh_39_00050	1211112.ALJC01000006_gene40	1.47E-143	413	"2CAV1@1|root,2ZBY8@2|Bacteria,1RAGI@1224|Proteobacteria,1RYPG@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Capsid scaffolding	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPO
amPh_39_00051	1470593.BW43_03067	8.23E-199	556	"2CCQ9@1|root,2Z7HY@2|Bacteria,1MUWR@1224|Proteobacteria,1RPKI@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Major capsid protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_cap_P2
amPh_39_00052	1211112.ALJC01000006_gene38	3.51E-130	374	"28IX0@1|root,2Z8V2@2|Bacteria,1R7MG@1224|Proteobacteria,1S0K1@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage small terminase subunit	-	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
amPh_39_00053	1470593.BW43_03069	3.43E-101	293	"2D3AE@1|root,30TM6@2|Bacteria,1PDID@1224|Proteobacteria,1S9NE@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage head completion protein (GPL)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
amPh_39_00054	69328.PVLB_24030	8.31E-71	216	"2E24Q@1|root,32XBS@2|Bacteria,1MZMP@1224|Proteobacteria,1S93I@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
amPh_39_00055	1470593.BW43_03071	5.07E-116	337	"2C7MJ@1|root,32RJF@2|Bacteria,1N5AD@1224|Proteobacteria,1SBE7@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_S
amPh_39_00056	1211112.ALJC01000006_gene34	2.95E-210	587	"28I3G@1|root,2Z878@2|Bacteria,1MXMV@1224|Proteobacteria,1RND0@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Protein of unknown function (DUF2586)	Z012_05800	-	-	-	-	-	-	-	-	-	-	-	DUF2586
amPh_39_00057	1357275.AVEL02000115_gene4281	1.66E-79	238	"28P27@1|root,2ZBYB@2|Bacteria,1RAH9@1224|Proteobacteria,1S754@1236|Gammaproteobacteria,1Z94J@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	S	Protein of unknown function (DUF2597)	VY92_04245	-	-	-	-	-	-	-	-	-	-	-	DUF2597
amPh_39_00058	264730.PSPPH_4962	5.10E-33	115	"2DS1N@1|root,33E54@2|Bacteria,1PUIG@1224|Proteobacteria,1TCMJ@1236|Gammaproteobacteria,1ZAC2@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	S	Prokaryotic dksA/traR C4-type zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	zf-dskA_traR
amPh_39_00060	1211112.ALJC01000006_gene30	2.36E-101	296	"COG3772@1|root,COG3772@2|Bacteria,1N0A2@1224|Proteobacteria"	1224|Proteobacteria	S	lysozyme	-	-	3.2.1.17	ko:K01185	-	-	-	-	"ko00000,ko01000"	-	-	-	-
amPh_39_00061	1211112.ALJC01000006_gene29	7.67E-54	174	"2DQFK@1|root,336J4@2|Bacteria,1NC9R@1224|Proteobacteria,1SD7B@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	ko:K14744	-	-	-	-	"ko00000,ko01000"	-	-	-	Phage_lysis
amPh_39_00062	1211112.ALJC01000006_gene28	2.55E-37	127	"2DQ5J@1|root,334UR@2|Bacteria,1N8UA@1224|Proteobacteria,1SEB6@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage tail assembly chaperone	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_10
amPh_39_00063	1470593.BW43_03079	6.21E-289	816	"COG5283@1|root,COG5283@2|Bacteria,1P1DE@1224|Proteobacteria"	1224|Proteobacteria	D	"Phage tail tape measure protein, TP901 family"	-	-	-	-	-	-	-	-	-	-	-	-	PhageMin_Tail
amPh_39_00064	1470593.BW43_03080	2.00E-50	161	"2E46B@1|root,32Z29@2|Bacteria,1RHDP@1224|Proteobacteria,1S81B@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Protein of unknown function (DUF2590)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2590
amPh_39_00065	69328.PVLB_23975	2.31E-223	622	"COG3299@1|root,COG3299@2|Bacteria,1PEAH@1224|Proteobacteria,1RPNV@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	phage Mu protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
amPh_39_00066	1211112.ALJC01000006_gene22	2.87E-97	286	"2B8M4@1|root,321WF@2|Bacteria,1RHPZ@1224|Proteobacteria,1S6AB@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	VY92_04205	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
amPh_39_00067	1357275.AVEL02000115_gene4270	3.08E-153	473	"COG5301@1|root,COG5301@2|Bacteria,1N4KH@1224|Proteobacteria,1RXZU@1236|Gammaproteobacteria,1Z7F5@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	E	Phage tail-collar fibre protein	-	-	-	-	-	-	-	-	-	-	-	-	"Collar,DUF3751,Phage_fiber_2"
amPh_39_00068	1499686.BN1079_00868	1.53E-32	122	"2EU1M@1|root,33MIN@2|Bacteria,1NAKN@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00069	69328.PVLB_23955	1.45E-156	446	"2EAKI@1|root,334P6@2|Bacteria,1N9SX@1224|Proteobacteria,1SEWJ@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00070	1211112.ALJC01000006_gene18	1.66E-79	241	"2EDZ9@1|root,32XJP@2|Bacteria,1N2UY@1224|Proteobacteria,1SC3Y@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00071	69328.PVLB_23945	2.61E-131	376	"COG3501@1|root,COG3501@2|Bacteria,1RI4Z@1224|Proteobacteria,1S716@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Rhs element vgr protein	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00072	1470593.BW43_03088	3.05E-177	500	"COG3501@1|root,COG3501@2|Bacteria,1P4HU@1224|Proteobacteria,1RV4P@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Rhs element vgr protein	Z012_05730	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00075	264730.PSPPH_4947	6.07E-35	122	"2DFG4@1|root,2ZRQN@2|Bacteria,1P8WI@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_39_00077	1357279.N018_26105	4.92E-70	217	"2DNFI@1|root,32X9E@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_3_00001	216595.PFLU_1187	8.17E-77	233	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,1RUAN@1236|Gammaproteobacteria,1YQHS@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
