query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
janth_33_00026	1366050.N234_31675	6.08E-48	159	"COG3728@1|root,COG3728@2|Bacteria,1N519@1224|Proteobacteria,2WFZS@28216|Betaproteobacteria,1KDW7@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Terminase small subunit	-	-	-	ko:K07474	-	-	-	-	ko00000	-	-	-	Terminase_2
janth_33_00027	216142.LT40_08865	1.21E-289	804	"COG4626@1|root,COG4626@2|Bacteria,1MW7K@1224|Proteobacteria,1RPEK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
janth_33_00028	348137.Q3HQS8_9CAUD	1.34E-154	451	"4QAYV@10239|Viruses,4QUZ7@35237|dsDNA viruses  no RNA stage,4QPU3@28883|Caudovirales,4QKKX@10699|Siphoviridae"	10699|Siphoviridae	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00029	395019.Bmul_3866	1.48E-128	373	"COG0740@1|root,COG0740@2|Bacteria,1MUQ9@1224|Proteobacteria,2VMZZ@28216|Betaproteobacteria,1KH4N@119060|Burkholderiaceae"	28216|Betaproteobacteria	OU	Belongs to the peptidase S14 family	-	-	-	-	-	-	-	-	-	-	-	-	CLP_protease
janth_33_00030	595536.ADVE02000001_gene3164	4.95E-184	525	"COG4653@1|root,COG4653@2|Bacteria,1MWU1@1224|Proteobacteria,2TSSY@28211|Alphaproteobacteria,36ZHY@31993|Methylocystaceae"	28211|Alphaproteobacteria	S	Phage capsid family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid
janth_33_00032	395019.Bmul_3869	8.94E-25	97.4	"2EF8U@1|root,330G8@2|Bacteria,1N9YJ@1224|Proteobacteria,2VWR9@28216|Betaproteobacteria,1K9GV@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Phage gp6-like head-tail connector protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_connect_1
janth_33_00033	1114964.L485_16365	1.78E-23	94.4	"2AEJY@1|root,314FJ@2|Bacteria,1NZQS@1224|Proteobacteria,2UV4K@28211|Alphaproteobacteria,2K64D@204457|Sphingomonadales"	204457|Sphingomonadales	S	Phage head-tail joining protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_H_T_join
janth_33_00034	1485544.JQKP01000008_gene1683	2.01E-26	105	"2EK55@1|root,33DVK@2|Bacteria,1NGF0@1224|Proteobacteria"	1224|Proteobacteria	S	"Bacteriophage HK97-gp10, putative tail-component"	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00036	1114964.L485_16375	1.60E-22	93.2	"2AM62@1|root,31C0G@2|Bacteria,1P08Q@1224|Proteobacteria,2UVHB@28211|Alphaproteobacteria,2K6P4@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00037	1500894.JQNN01000001_gene3090	1.58E-49	162	"COG3291@1|root,COG3291@2|Bacteria,1Q0T0@1224|Proteobacteria,2W5P4@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Pkd domain containing protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00038	1114964.L485_16385	2.58E-29	110	"290UZ@1|root,2ZNGZ@2|Bacteria,1NNAY@1224|Proteobacteria,2UU6Q@28211|Alphaproteobacteria,2K6BM@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00039	1144305.PMI02_00789	5.33E-29	110	"28TSP@1|root,2ZFZU@2|Bacteria,1NXEG@1224|Proteobacteria,2UTPM@28211|Alphaproteobacteria,2K6IG@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00040	29581.BW37_02252	8.95E-118	417	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_33_00041	29581.BW37_02251	1.98E-293	808	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00042	1081640.AGFU01000049_gene774	2.46E-29	131	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria,2UBB4@28211|Alphaproteobacteria,2K1J6@204457|Sphingomonadales"	204457|Sphingomonadales	G	Belongs to the glycosyl hydrolase 18 family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00045	29581.BW37_02247	4.88E-40	143	"2EJIR@1|root,33D9N@2|Bacteria,1NHKK@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	"Caudo_TAP,DUF4376,Phage_tail_APC"
janth_33_00046	29581.BW37_02246	4.61E-88	270	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00047	220664.PFL_3751	5.11E-35	140	"2DRM8@1|root,33C97@2|Bacteria,1RE4N@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S74
janth_33_00048	29581.BW37_02244	1.28E-68	210	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00049	29581.BW37_02243	1.89E-88	263	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_19
janth_33_00052	358220.C380_08890	9.50E-168	484	"COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,2VPJ0@28216|Betaproteobacteria,4ACEB@80864|Comamonadaceae"	28216|Betaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	"Arm-DNA-bind_3,Phage_integrase"
janth_33_00053	29581.BW37_02084	6.74E-80	237	"2BJEF@1|root,32DQU@2|Bacteria,1PWZ3@1224|Proteobacteria,2WCGZ@28216|Betaproteobacteria,477KS@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_33_00054	29581.BW37_02083	1.53E-39	130	"COG4728@1|root,COG4728@2|Bacteria,1NEUX@1224|Proteobacteria,2VX3S@28216|Betaproteobacteria,47510@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Protein of unknown function (DUF1653)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1653
janth_34_00001	1007105.PT7_0216	6.85E-131	388	"COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,2VHG5@28216|Betaproteobacteria,3T3UJ@506|Alcaligenaceae"	28216|Betaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	"Arm-DNA-bind_3,Phage_int_SAM_3,Phage_integrase"
janth_34_00002	639283.Snov_1709	2.04E-256	719	"COG0444@1|root,COG0444@2|Bacteria,1RCC5@1224|Proteobacteria,2TYZN@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	EP	"AAA domain, putative AbiEii toxin, Type IV TA system"	-	-	-	-	-	-	-	-	-	-	-	-	AAA_21
janth_34_00007	29581.BW37_00164	0	986	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,2VM3H@28216|Betaproteobacteria,4761Y@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
janth_34_00008	29581.BW37_00165	1.15E-75	226	"29MFM@1|root,308DH@2|Bacteria,1PXDW@1224|Proteobacteria,2WCUU@28216|Betaproteobacteria,4788T@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_34_00011	29581.BW37_00168	3.44E-54	169	"2EGNF@1|root,33AEK@2|Bacteria,1NGZW@1224|Proteobacteria,2VXY5@28216|Betaproteobacteria,4754B@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
janth_34_00012	292.DM42_1834	1.13E-12	63.2	"2EQVB@1|root,33IF4@2|Bacteria,1NQE1@1224|Proteobacteria,2W5RH@28216|Betaproteobacteria,1KBD3@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_34_00013	626418.bglu_1g01200	4.18E-16	72	"294YY@1|root,2ZSBU@2|Bacteria,1P5P0@1224|Proteobacteria,2W5Z8@28216|Betaproteobacteria,1KB3E@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_34_00015	864073.HFRIS_023212	5.07E-44	148	"COG1396@1|root,COG1396@2|Bacteria,1N81W@1224|Proteobacteria,2VXD2@28216|Betaproteobacteria,477WX@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_34_00019	29581.BW37_00173	2.02E-287	787	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,2VN6E@28216|Betaproteobacteria,4731R@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
janth_34_00020	29581.BW37_00174	1.34E-131	374	"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,2VU06@28216|Betaproteobacteria,474D1@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
janth_34_00021	29581.BW37_00175	0	1504	"COG4942@1|root,COG4942@2|Bacteria,1QTW5@1224|Proteobacteria,2WGFW@28216|Betaproteobacteria,4739E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	D	peptidase	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_34_00022	29581.BW37_00177	1.56E-57	179	"2E3XV@1|root,32YUV@2|Bacteria,1N720@1224|Proteobacteria,2VW8H@28216|Betaproteobacteria,474ZY@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage tail assembly chaperone proteins, E, or 41 or 14"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
janth_34_00023	29581.BW37_00178	2.83E-110	318	"COG3498@1|root,COG3498@2|Bacteria,1Q8HB@1224|Proteobacteria,2VS7R@28216|Betaproteobacteria,4743F@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail tube protein FII	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
janth_34_00024	29581.BW37_00179	4.29E-275	753	"COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,2VHUW@28216|Betaproteobacteria,47380@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
janth_34_00026	29581.BW37_00181	7.23E-120	375	"COG5301@1|root,COG5301@2|Bacteria,1MWNN@1224|Proteobacteria,2VSW5@28216|Betaproteobacteria,478VT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail-collar fibre protein	-	-	-	-	-	-	-	-	-	-	-	-	"Collar,DUF3751"
janth_34_00027	29581.BW37_00182	1.85E-149	420	"COG4385@1|root,COG4385@2|Bacteria,1NZST@1224|Proteobacteria,2VQX4@28216|Betaproteobacteria,474X4@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
janth_34_00028	29581.BW37_00183	3.60E-193	538	"COG3948@1|root,COG3948@2|Bacteria,1MUFF@1224|Proteobacteria,2VQAF@28216|Betaproteobacteria,474FM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Baseplate J-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
janth_34_00029	29581.BW37_00184	7.00E-71	214	"COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,2VVVK@28216|Betaproteobacteria,474V5@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Gene 25-like lysozyme	gpW	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
janth_34_00030	29581.BW37_00185	2.62E-137	390	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
janth_34_00031	469381.Dpep_0812	3.78E-12	70.5	"COG1192@1|root,COG1192@2|Bacteria"	2|Bacteria	D	plasmid maintenance	-	-	-	ko:K03496	-	-	-	-	"ko00000,ko03036,ko04812"	-	-	-	AAA_31
janth_34_00032	29581.BW37_02484	4.20E-71	218	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_34_00033	29581.BW37_00188	1.43E-111	320	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
janth_34_00034	29581.BW37_00189	5.71E-90	266	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,2WB7T@28216|Betaproteobacteria,4757E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
janth_34_00035	29581.BW37_00190	1.53E-120	345	"COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria"	1224|Proteobacteria	M	secretion activating protein	-	-	-	-	-	-	-	-	-	-	-	-	"Glyco_hydro_108,PG_binding_3"
janth_34_00036	29581.BW37_00191	2.44E-82	243	"2EBIF@1|root,30TYD@2|Bacteria,1Q9C7@1224|Proteobacteria,2WCJ9@28216|Betaproteobacteria,477RM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_34_00037	29581.BW37_00192	1.30E-39	131	"COG5004@1|root,COG5004@2|Bacteria,1N81H@1224|Proteobacteria,2VWMM@28216|Betaproteobacteria,4756I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage Tail Protein X	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
janth_34_00038	29581.BW37_00193	6.98E-110	317	"2CM6Y@1|root,32SDV@2|Bacteria,1N0DS@1224|Proteobacteria,2VUG9@28216|Betaproteobacteria,474PE@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage head completion protein (GPL)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
janth_34_00039	29581.BW37_00194	6.41E-150	424	"2DKUP@1|root,30DH1@2|Bacteria,1RDUB@1224|Proteobacteria,2VTDJ@28216|Betaproteobacteria,4746A@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage small terminase subunit	-	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
janth_34_00040	29581.BW37_00195	1.41E-240	661	"2CCQ9@1|root,2Z7HY@2|Bacteria,1MUWR@1224|Proteobacteria,2VJTE@28216|Betaproteobacteria,472SA@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage major capsid protein, P2 family"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_cap_P2
janth_34_00041	29581.BW37_00196	1.73E-175	490	"2CAV1@1|root,2ZBY8@2|Bacteria,1RAGI@1224|Proteobacteria,2VQQU@28216|Betaproteobacteria,4741V@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage capsid scaffolding protein (GPO) serine peptidase	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPO
janth_34_00042	29581.BW37_00197	0	1219	"COG4373@1|root,COG4373@2|Bacteria,1MXYV@1224|Proteobacteria,2VJG0@28216|Betaproteobacteria,472BT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Terminase RNaseH-like domain	-	-	-	-	-	-	-	-	-	-	-	-	"Terminase_5,Terminase_6,Terminase_6C"
janth_34_00043	29581.BW37_00198	6.84E-247	678	"COG4695@1|root,COG4695@2|Bacteria,1MWA5@1224|Proteobacteria,2VNDU@28216|Betaproteobacteria,4723I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
janth_34_00044	29581.BW37_00199	1.42E-39	131	"28QMN@1|root,2ZD3B@2|Bacteria,1P9VE@1224|Proteobacteria,2W5RQ@28216|Betaproteobacteria,4783J@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_35_00001	398527.Bphyt_0177	1.48E-32	120	"COG0338@1|root,COG0338@2|Bacteria,1P85S@1224|Proteobacteria,2VKN7@28216|Betaproteobacteria,1K0NA@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	D12 class N6 adenine-specific DNA methyltransferase	-	-	2.1.1.72	ko:K06223	"ko03430,map03430"	-	-	-	"ko00000,ko00001,ko01000,ko02048,ko03032,ko03400"	-	-	-	MethyltransfD12
janth_35_00003	29581.BW37_02243	5.16E-86	256	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_19
janth_35_00004	29581.BW37_02244	3.15E-69	212	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_35_00008	1335760.ASTG01000033_gene49	2.93E-41	143	"2DNTW@1|root,32Z46@2|Bacteria,1N82R@1224|Proteobacteria,2UGUN@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_35_00011	1124983.PFLCHA0_c38130	5.42E-52	168	"COG5556@1|root,COG5556@2|Bacteria,1RDY8@1224|Proteobacteria,1S3ZK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Uncharacterized conserved protein (DUF2280)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2280
janth_35_00012	1144342.PMI40_01698	2.00E-96	286	"28P9A@1|root,2ZC2W@2|Bacteria,1N5EH@1224|Proteobacteria,2VQ9V@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_35_00019	1504672.67	8.07E-14	71.6	"COG1674@1|root,COG1674@2|Bacteria"	2|Bacteria	D	ftsk spoiiie	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_35_00021	1000565.METUNv1_00510	1.02E-50	169	"2CWYZ@1|root,32T0P@2|Bacteria,1MZEM@1224|Proteobacteria,2VUKY@28216|Betaproteobacteria,2KX31@206389|Rhodocyclales"	206389|Rhodocyclales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_35_00024	1218075.BAYA01000007_gene2723	1.66E-11	67	"2EFVP@1|root,339MX@2|Bacteria,1NG8I@1224|Proteobacteria,2VZ2J@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_35_00028	365044.Pnap_2283	1.40E-166	474	"COG0582@1|root,COG0582@2|Bacteria,1R5R3@1224|Proteobacteria,2VIS9@28216|Betaproteobacteria,4AH9P@80864|Comamonadaceae"	28216|Betaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
janth_36_00001	29581.BW37_02244	1.28E-93	273	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_36_00002	1470591.BW41_00266	5.96E-39	157	"2CC5E@1|root,3345H@2|Bacteria,1N69Q@1224|Proteobacteria,2UF2K@28211|Alphaproteobacteria,2K6DX@204457|Sphingomonadales"	204457|Sphingomonadales	S	IMG reference gene	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_36_00003	29581.BW37_02246	1.62E-88	271	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_36_00005	29581.BW37_02246	5.77E-181	505	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_36_00008	1081640.AGFU01000049_gene774	2.88E-27	127	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria,2UBB4@28211|Alphaproteobacteria,2K1J6@204457|Sphingomonadales"	204457|Sphingomonadales	G	Belongs to the glycosyl hydrolase 18 family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_36_00009	29581.BW37_02251	0	931	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_36_00010	29581.BW37_02252	0	1402	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_36_00013	29581.BW37_02255	9.99E-270	740	"2DIIY@1|root,303ET@2|Bacteria,1R7AV@1224|Proteobacteria,2W1YE@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_37_00001	1408164.MOLA814_01757	1.80E-165	479	"COG0389@1|root,COG0389@2|Bacteria,1MUUH@1224|Proteobacteria,2VHHK@28216|Betaproteobacteria"	28216|Betaproteobacteria	L	PFAM UMUC domain protein DNA-repair protein	rumB	-	-	ko:K03502	-	-	-	-	"ko00000,ko03400"	-	-	-	"DUF4113,IMS,IMS_C,IMS_HHH"
janth_37_00002	312153.Pnuc_0704	6.41E-54	174	"COG1974@1|root,COG1974@2|Bacteria,1MW80@1224|Proteobacteria,2VS2C@28216|Betaproteobacteria,1KAAJ@119060|Burkholderiaceae"	28216|Betaproteobacteria	KT	Belongs to the peptidase S24 family	-	-	3.4.21.88	"ko:K01356,ko:K03503"	-	M00729	-	-	"ko00000,ko00002,ko01000,ko01002,ko03400"	-	-	-	Peptidase_S24
janth_37_00003	29581.BW37_00200	4.10E-88	263	"COG2135@1|root,COG2135@2|Bacteria,1RFZU@1224|Proteobacteria,2VQDU@28216|Betaproteobacteria,477BF@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	SOS response associated peptidase (SRAP)	-	-	-	-	-	-	-	-	-	-	-	-	SRAP
janth_37_00005	1458275.AZ34_11785	1.10E-151	430	"COG0338@1|root,COG0338@2|Bacteria,1P85S@1224|Proteobacteria,2VKN7@28216|Betaproteobacteria,4ABZW@80864|Comamonadaceae"	28216|Betaproteobacteria	L	D12 class N6 adenine-specific DNA methyltransferase	-	-	2.1.1.72	ko:K06223	"ko03430,map03430"	-	-	-	"ko00000,ko00001,ko01000,ko02048,ko03032,ko03400"	-	-	-	MethyltransfD12
janth_37_00007	29581.BW37_02243	2.85E-83	249	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_19
janth_37_00008	29581.BW37_02244	8.45E-74	223	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_37_00010	266265.Bxe_A3044	1.24E-09	66.6	"COG5301@1|root,COG5301@2|Bacteria,1PE52@1224|Proteobacteria,2WC9X@28216|Betaproteobacteria,1KB2M@119060|Burkholderiaceae"	28216|Betaproteobacteria	G	"cellulose 1,4-beta-cellobiosidase activity"	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_37_00011	266265.Bxe_A3046	2.43E-73	227	"COG3778@1|root,COG3778@2|Bacteria,1N3CF@1224|Proteobacteria,2VSEE@28216|Betaproteobacteria,1K7I3@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Uncharacterised protein conserved in bacteria (DUF2313)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2313
janth_37_00012	1070319.CAGGBEG34_670002	2.78E-124	369	"COG3299@1|root,COG3299@2|Bacteria,1PYEJ@1224|Proteobacteria,2VRSP@28216|Betaproteobacteria,1K3BR@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Baseplate J family protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
janth_37_00013	1286093.C266_02803	3.68E-52	169	"COG4381@1|root,COG4381@2|Bacteria,1N954@1224|Proteobacteria,2VX4R@28216|Betaproteobacteria,1K9WU@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Phage protein GP46	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_37_00014	1070319.CAGGBEG34_900002	3.31E-35	129	"COG4384@1|root,COG4384@2|Bacteria,1RASK@1224|Proteobacteria,2WFY9@28216|Betaproteobacteria,1K7TT@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Phage baseplate assembly protein V	-	-	-	-	-	-	-	-	-	-	-	-	Phage_Mu_Gp45
janth_37_00015	266265.Bxe_A3050	5.45E-108	326	"COG4379@1|root,COG4379@2|Bacteria,1MX68@1224|Proteobacteria,2VRUV@28216|Betaproteobacteria,1K3HV@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Tail protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_37_00016	266265.Bxe_A3051	1.84E-49	173	"COG4228@1|root,COG4228@2|Bacteria,1R4HU@1224|Proteobacteria,2W1HZ@28216|Betaproteobacteria,1K295@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	DNA circularisation protein N-terminus	-	-	-	-	-	-	-	-	-	-	-	-	DNA_circ_N
